,img_path,label
2591,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.302.png,Ё
2592,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.303.png,Ё
2593,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.108.png,Ё
2594,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.63.png,Ё
2595,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.193.png,Ё
2596,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.83.png,Ё
2597,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.25.png,Ё
2598,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.229.png,Ё
2599,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.45.png,Ё
2600,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.138.png,Ё
2601,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.100.png,Ё
2602,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.80.png,Ё
2603,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.41.png,Ё
2604,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.70.png,Ё
2605,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.61.png,Ё
2606,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.201.png,Ё
2607,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.168.png,Ё
2608,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.71.png,Ё
2609,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.236.png,Ё
2610,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.72.png,Ё
2611,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.24.png,Ё
2612,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.18.png,Ё
2613,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.134.png,Ё
2614,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.13.png,Ё
2615,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.97.png,Ё
2616,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.190.png,Ё
2617,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.32.png,Ё
2618,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.68.png,Ё
2619,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.47.png,Ё
2620,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.194.png,Ё
2621,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.295.png,Ё
2622,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.94.png,Ё
2623,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.92.png,Ё
2624,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.274.png,Ё
2625,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.156.png,Ё
2626,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.29.png,Ё
2627,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.73.png,Ё
2628,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.137.png,Ё
2629,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.280.png,Ё
2630,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.214.png,Ё
2631,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.165.png,Ё
2632,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.133.png,Ё
2633,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.251.png,Ё
2634,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.57.png,Ё
2635,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.159.png,Ё
2636,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.99.png,Ё
2637,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.293.png,Ё
2638,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.263.png,Ё
2639,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.221.png,Ё
2640,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.0.png,Ё
2641,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.10.png,Ё
2642,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.305.png,Ё
2643,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.90.png,Ё
2644,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.136.png,Ё
2645,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.209.png,Ё
2646,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.272.png,Ё
2647,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.19.png,Ё
2648,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.56.png,Ё
2649,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.103.png,Ё
2650,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.270.png,Ё
2651,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.58.png,Ё
2652,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.14.png,Ё
2653,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.278.png,Ё
2654,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.291.png,Ё
2655,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.125.png,Ё
2656,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.132.png,Ё
2657,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.75.png,Ё
2658,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.12.png,Ё
2659,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.307.png,Ё
2660,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.121.png,Ё
2661,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.294.png,Ё
2662,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.105.png,Ё
2663,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.275.png,Ё
2664,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.245.png,Ё
2665,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.211.png,Ё
2666,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.30.png,Ё
2667,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.175.png,Ё
2668,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.261.png,Ё
2669,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.22.png,Ё
2670,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.213.png,Ё
2671,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.199.png,Ё
2672,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.233.png,Ё
2673,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.155.png,Ё
2674,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.271.png,Ё
2675,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.77.png,Ё
2676,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.200.png,Ё
2677,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.8.png,Ё
2678,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.205.png,Ё
2679,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.139.png,Ё
2680,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.284.png,Ё
2681,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.158.png,Ё
2682,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.109.png,Ё
2683,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.112.png,Ё
2684,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.1.png,Ё
2685,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.122.png,Ё
2686,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.262.png,Ё
2687,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.227.png,Ё
2688,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.46.png,Ё
2689,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.283.png,Ё
2690,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.151.png,Ё
2691,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.111.png,Ё
2692,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.289.png,Ё
2693,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.148.png,Ё
2694,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.224.png,Ё
2695,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.248.png,Ё
2696,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.252.png,Ё
2697,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.93.png,Ё
2698,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.242.png,Ё
2699,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.260.png,Ё
2700,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.258.png,Ё
2701,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.191.png,Ё
2702,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.55.png,Ё
2703,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.42.png,Ё
2704,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.157.png,Ё
2705,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.218.png,Ё
2706,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.195.png,Ё
2707,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.234.png,Ё
2708,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.40.png,Ё
2709,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.210.png,Ё
2710,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.241.png,Ё
2711,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.147.png,Ё
2712,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.86.png,Ё
2713,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.123.png,Ё
2714,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.140.png,Ё
2715,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.39.png,Ё
2716,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.59.png,Ё
2717,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.254.png,Ё
2718,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ё/Ё.15.png,Ё
2719,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.215.png,Ь
2720,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.146.png,Ь
2721,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.238.png,Ь
2722,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.321.png,Ь
2723,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.60.png,Ь
2724,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.268.png,Ь
2725,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.196.png,Ь
2726,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.105.png,Ь
2727,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.186.png,Ь
2728,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.154.png,Ь
2729,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.57.png,Ь
2730,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.84.png,Ь
2731,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.319.png,Ь
2732,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.296.png,Ь
2733,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.93.png,Ь
2734,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.334.png,Ь
2735,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.206.png,Ь
2736,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.290.png,Ь
2737,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.229.png,Ь
2738,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.348.png,Ь
2739,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.346.png,Ь
2740,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.338.png,Ь
2741,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.272.png,Ь
2742,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.361.png,Ь
2743,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.355.png,Ь
2744,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.77.png,Ь
2745,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.46.png,Ь
2746,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.300.png,Ь
2747,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.74.png,Ь
2748,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.317.png,Ь
2749,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.135.png,Ь
2750,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.241.png,Ь
2751,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.126.png,Ь
2752,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.314.png,Ь
2753,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.117.png,Ь
2754,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.168.png,Ь
2755,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.127.png,Ь
2756,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.208.png,Ь
2757,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.171.png,Ь
2758,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.285.png,Ь
2759,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.50.png,Ь
2760,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.200.png,Ь
2761,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.149.png,Ь
2762,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.107.png,Ь
2763,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.120.png,Ь
2764,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.366.png,Ь
2765,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.144.png,Ь
2766,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.307.png,Ь
2767,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.16.png,Ь
2768,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.92.png,Ь
2769,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.327.png,Ь
2770,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.248.png,Ь
2771,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.315.png,Ь
2772,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.172.png,Ь
2773,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.322.png,Ь
2774,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.35.png,Ь
2775,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.21.png,Ь
2776,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.202.png,Ь
2777,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.49.png,Ь
2778,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.69.png,Ь
2779,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.28.png,Ь
2780,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.192.png,Ь
2781,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.374.png,Ь
2782,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.297.png,Ь
2783,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.111.png,Ь
2784,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.90.png,Ь
2785,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.191.png,Ь
2786,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.207.png,Ь
2787,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.213.png,Ь
2788,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.356.png,Ь
2789,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.138.png,Ь
2790,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.125.png,Ь
2791,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.212.png,Ь
2792,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.157.png,Ь
2793,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.195.png,Ь
2794,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.312.png,Ь
2795,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.271.png,Ь
2796,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.295.png,Ь
2797,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.114.png,Ь
2798,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.18.png,Ь
2799,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.11.png,Ь
2800,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.44.png,Ь
2801,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.116.png,Ь
2802,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.47.png,Ь
2803,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.159.png,Ь
2804,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.251.png,Ь
2805,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.175.png,Ь
2806,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.162.png,Ь
2807,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.13.png,Ь
2808,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.351.png,Ь
2809,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.119.png,Ь
2810,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.0.png,Ь
2811,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.259.png,Ь
2812,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.214.png,Ь
2813,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.123.png,Ь
2814,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.267.png,Ь
2815,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.245.png,Ь
2816,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.352.png,Ь
2817,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.91.png,Ь
2818,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.142.png,Ь
2819,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.193.png,Ь
2820,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.270.png,Ь
2821,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.124.png,Ь
2822,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.291.png,Ь
2823,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.364.png,Ь
2824,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.183.png,Ь
2825,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.275.png,Ь
2826,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.42.png,Ь
2827,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.94.png,Ь
2828,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.58.png,Ь
2829,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.155.png,Ь
2830,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.97.png,Ь
2831,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.204.png,Ь
2832,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.289.png,Ь
2833,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.217.png,Ь
2834,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.236.png,Ь
2835,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.71.png,Ь
2836,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.165.png,Ь
2837,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.39.png,Ь
2838,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.10.png,Ь
2839,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.375.png,Ь
2840,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.365.png,Ь
2841,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.331.png,Ь
2842,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.68.png,Ь
2843,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.282.png,Ь
2844,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.246.png,Ь
2845,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.76.png,Ь
2846,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.225.png,Ь
2847,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.306.png,Ь
2848,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.99.png,Ь
2849,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.239.png,Ь
2850,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.41.png,Ь
2851,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.185.png,Ь
2852,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.205.png,Ь
2853,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.337.png,Ь
2854,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.310.png,Ь
2855,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.55.png,Ь
2856,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.65.png,Ь
2857,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.56.png,Ь
2858,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.256.png,Ь
2859,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.340.png,Ь
2860,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.122.png,Ь
2861,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.73.png,Ь
2862,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.309.png,Ь
2863,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.118.png,Ь
2864,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.167.png,Ь
2865,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.20.png,Ь
2866,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.333.png,Ь
2867,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.344.png,Ь
2868,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.373.png,Ь
2869,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.264.png,Ь
2870,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.174.png,Ь
2871,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.326.png,Ь
2872,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.335.png,Ь
2873,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.14.png,Ь
2874,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.284.png,Ь
2875,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.210.png,Ь
2876,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.252.png,Ь
2877,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.67.png,Ь
2878,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.29.png,Ь
2879,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.36.png,Ь
2880,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.136.png,Ь
2881,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.113.png,Ь
2882,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.19.png,Ь
2883,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.371.png,Ь
2884,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.181.png,Ь
2885,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.209.png,Ь
2886,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.349.png,Ь
2887,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.108.png,Ь
2888,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.336.png,Ь
2889,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.260.png,Ь
2890,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.258.png,Ь
2891,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.224.png,Ь
2892,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.261.png,Ь
2893,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.277.png,Ь
2894,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ь/Ь.362.png,Ь
